ancestry_target,bucket,trait,median_delta,estimate,p.value,n_pairs,flag_not_pooled,estimate_logit_as_submitted,p_value_logit_as_submitted,p.adj,p_adj_logit_as_submitted,sig
Middle Eastern or North African,Train: European-only,"Hair colour (natural, before greying) red",NA,NA,NA,0,FALSE,NA,NA,NA,NA,FALSE
Middle Eastern or North African,Train: European-only,Hayfever allergic rhinitis or eczema,NA,NA,NA,0,FALSE,NA,NA,NA,NA,FALSE
Middle Eastern or North African,Train: European-only,Hayfever rhinitis or eczema diagnosed by doctor,NA,NA,NA,0,FALSE,NA,NA,NA,NA,FALSE
Middle Eastern or North African,Train: European-only,Hayfever/allergic rhinitis,NA,NA,NA,0,FALSE,NA,NA,NA,NA,FALSE
Middle Eastern or North African,Train: European-only,Hearing difficulty,NA,NA,NA,0,FALSE,NA,NA,NA,NA,FALSE
Middle Eastern or North African,Train: European-only,Hearing difficulty and Deafness,NA,NA,NA,0,FALSE,NA,NA,NA,NA,FALSE
Middle Eastern or North African,Train: European-only,Heart failure,NA,NA,NA,0,FALSE,NA,NA,NA,NA,FALSE
Middle Eastern or North African,Train: European-only,High BP (FH),NA,NA,NA,0,FALSE,NA,NA,NA,NA,FALSE
Middle Eastern or North African,Train: European-only,High cholesterol,NA,NA,NA,0,FALSE,NA,NA,NA,NA,FALSE
Middle Eastern or North African,Train: European-only,High myopia (HM6),NA,NA,NA,0,FALSE,NA,NA,NA,NA,FALSE
Middle Eastern or North African,Train: European-only,Hodgkin's disease,NA,NA,NA,0,FALSE,NA,NA,NA,NA,FALSE
Middle Eastern or North African,Train: European-only,Hypertension,NA,NA,NA,0,FALSE,NA,NA,NA,NA,FALSE
Middle Eastern or North African,Train: European-only,Hyperthyroidism/thyrotoxicosis,NA,NA,NA,0,FALSE,NA,NA,NA,NA,FALSE
Middle Eastern or North African,Train: European-only,Hypertrophic cardiomyopathy,NA,NA,NA,0,FALSE,NA,NA,NA,NA,FALSE
Middle Eastern or North African,Train: European-only,Hypothyroidism/myxoedema,NA,NA,NA,0,FALSE,NA,NA,NA,NA,FALSE
Middle Eastern or North African,Train: European-only,Ibuprofen (e.g. Nurofen),NA,NA,NA,0,FALSE,NA,NA,NA,NA,FALSE
Middle Eastern or North African,Train: European-only,Ibuprofen use self-reported,NA,NA,NA,0,FALSE,NA,NA,NA,NA,FALSE
Middle Eastern or North African,Train: European-only,Incident Pancreatic cancer,NA,NA,NA,0,FALSE,NA,NA,NA,NA,FALSE
Middle Eastern or North African,Train: European-only,Incident T2D in prediabetics,NA,NA,NA,0,FALSE,NA,NA,NA,NA,FALSE
Middle Eastern or North African,Train: European-only,Incident atherosclerotic cardiovascular disease in individuals with borderline-intermediate risk ofatherosclerotic cardiovascular disease,NA,NA,NA,0,FALSE,NA,NA,NA,NA,FALSE
Middle Eastern or North African,Train: European-only,Incident bladder cancer,NA,NA,NA,0,FALSE,NA,NA,NA,NA,FALSE
Middle Eastern or North African,Train: European-only,Incident blader cancer,NA,NA,NA,0,FALSE,NA,NA,NA,NA,FALSE
Middle Eastern or North African,Train: European-only,Incident breast cancer,NA,NA,NA,0,FALSE,NA,NA,NA,NA,FALSE
Middle Eastern or North African,Train: European-only,Incident cervical cancer,NA,NA,NA,0,FALSE,NA,NA,NA,NA,FALSE
Middle Eastern or North African,Train: European-only,Incident chronic obstructive pulmonary disease before age 50 years,NA,NA,NA,0,FALSE,NA,NA,NA,NA,FALSE
Middle Eastern or North African,Train: European-only,Incident epithelial ovarian cancer,NA,NA,NA,0,FALSE,NA,NA,NA,NA,FALSE
Middle Eastern or North African,Train: European-only,Incident hypertension,NA,NA,NA,0,FALSE,NA,NA,NA,NA,FALSE
Middle Eastern or North African,Train: European-only,Incident invasive melanoma,NA,NA,NA,0,FALSE,NA,NA,NA,NA,FALSE
Middle Eastern or North African,Train: European-only,Incident kidney cancer,NA,NA,NA,0,FALSE,NA,NA,NA,NA,FALSE
Middle Eastern or North African,Train: European-only,Incident lung cancer,NA,NA,NA,0,FALSE,NA,NA,NA,NA,FALSE
Middle Eastern or North African,Train: European-only,Incident lung cancer in never smokers,NA,NA,NA,0,FALSE,NA,NA,NA,NA,FALSE
Middle Eastern or North African,Train: European-only,Incident lung cancer in smokers,NA,NA,NA,0,FALSE,NA,NA,NA,NA,FALSE
Middle Eastern or North African,Train: European-only,Incident melanoma,NA,NA,NA,0,FALSE,NA,NA,NA,NA,FALSE
Middle Eastern or North African,Train: European-only,Incident ovarian cancer,NA,NA,NA,0,FALSE,NA,NA,NA,NA,FALSE
Middle Eastern or North African,Train: European-only,Incident primary breast cancer,NA,NA,NA,0,FALSE,NA,NA,NA,NA,FALSE
Middle Eastern or North African,Train: European-only,Incident prostate cancer,NA,NA,NA,0,FALSE,NA,NA,NA,NA,FALSE
Middle Eastern or North African,Train: European-only,Incident testicular cancer,NA,NA,NA,0,FALSE,NA,NA,NA,NA,FALSE
Middle Eastern or North African,Train: European-only,Incident thyroid cancer,NA,NA,NA,0,FALSE,NA,NA,NA,NA,FALSE
Middle Eastern or North African,Train: European-only,Incident type 2 diabetes,NA,NA,NA,0,FALSE,NA,NA,NA,NA,FALSE
Middle Eastern or North African,Train: European-only,Incident venous thromboembolism in individuals with inflammatory bowel disease,NA,NA,NA,0,FALSE,NA,NA,NA,NA,FALSE
Middle Eastern or North African,Train: European-only,Inflammatory Bowel Disease,NA,NA,NA,0,FALSE,NA,NA,NA,NA,FALSE
Middle Eastern or North African,Train: European-only,Inflammatory bowel disease,NA,NA,NA,0,FALSE,NA,NA,NA,NA,FALSE
Middle Eastern or North African,Train: European-only,Insomnia,NA,NA,NA,0,FALSE,NA,NA,NA,NA,FALSE
Middle Eastern or North African,Train: European-only,Intermediate age-related macular degeneration (Clinical Classification),NA,NA,NA,0,FALSE,NA,NA,NA,NA,FALSE
Middle Eastern or North African,Train: European-only,Invasive breast cancer,NA,NA,NA,0,FALSE,NA,NA,NA,NA,FALSE
Middle Eastern or North African,Train: European-only,Iritis,NA,NA,NA,0,FALSE,NA,NA,NA,NA,FALSE
Middle Eastern or North African,Train: European-only,Ischemic stroke,NA,NA,NA,0,FALSE,NA,NA,NA,NA,FALSE
Middle Eastern or North African,Train: European-only,Ischemic stroke in atrial fibrillation cases,NA,NA,NA,0,FALSE,NA,NA,NA,NA,FALSE
Middle Eastern or North African,Train: European-only,Isolated REM sleep behavior disorder,NA,NA,NA,0,FALSE,NA,NA,NA,NA,FALSE
Middle Eastern or North African,Train: European-only,JCV seropositivity for Human Polyomavirus JCV,NA,NA,NA,0,FALSE,NA,NA,NA,NA,FALSE
Middle Eastern or North African,Train: European-only,Keratinocyte cancer,NA,NA,NA,0,FALSE,NA,NA,NA,NA,FALSE
Middle Eastern or North African,Train: European-only,Keratoconus,NA,NA,NA,0,FALSE,NA,NA,NA,NA,FALSE
Middle Eastern or North African,Train: European-only,Keratoconus with central corneal thickness variants,NA,NA,NA,0,FALSE,NA,NA,NA,NA,FALSE
Middle Eastern or North African,Train: European-only,Keratoconus with ﻿corneal resistance factor variants,NA,NA,NA,0,FALSE,NA,NA,NA,NA,FALSE
Middle Eastern or North African,Train: European-only,Kidney cancer,NA,NA,NA,0,FALSE,NA,NA,NA,NA,FALSE
Middle Eastern or North African,Train: European-only,LDL-c blood concentration,NA,NA,NA,0,FALSE,NA,NA,NA,NA,FALSE
Middle Eastern or North African,Train: European-only,Late CAD,NA,NA,NA,0,FALSE,NA,NA,NA,NA,FALSE
Middle Eastern or North African,Train: European-only,Late age-related macular degeneration (Clinical Classification),NA,NA,NA,0,FALSE,NA,NA,NA,NA,FALSE
Middle Eastern or North African,Train: European-only,Late-onset Alzheimer's disease,NA,NA,NA,0,FALSE,NA,NA,NA,NA,FALSE
Middle Eastern or North African,Train: European-only,Leisure/social activities (attend adult edication class in once a week or more often),NA,NA,NA,0,FALSE,NA,NA,NA,NA,FALSE
Middle Eastern or North African,Train: European-only,"Light smokers, at least 100 smokes in lifetime",NA,NA,NA,0,FALSE,NA,NA,NA,NA,FALSE
Middle Eastern or North African,Train: European-only,"Loneliness, isolation",NA,NA,NA,0,FALSE,NA,NA,NA,NA,FALSE
Middle Eastern or North African,Train: European-only,Low myopia,NA,NA,NA,0,FALSE,NA,NA,NA,NA,FALSE
Middle Eastern or North African,Train: European-only,Low-density lipoprotein cholesterol level >4.9mmol/L in individuals who have familial hypercholestrolaemia and no known mutation,NA,NA,NA,0,FALSE,NA,NA,NA,NA,FALSE
Middle Eastern or North African,Train: European-only,Lower back pain,NA,NA,NA,0,FALSE,NA,NA,NA,NA,FALSE
Middle Eastern or North African,Train: European-only,Lung cancer,NA,NA,NA,0,FALSE,NA,NA,NA,NA,FALSE
Middle Eastern or North African,Train: European-only,Lung cancer (FH),NA,NA,NA,0,FALSE,NA,NA,NA,NA,FALSE
Middle Eastern or North African,Train: European-only,Lung cancer in individuals who have never smoked,NA,NA,NA,0,FALSE,NA,NA,NA,NA,FALSE
Middle Eastern or North African,Train: European-only,Lymphoid leukemia,NA,NA,NA,0,FALSE,NA,NA,NA,NA,FALSE
Middle Eastern or North African,Train: European-only,"Lymphoid leukemia, chronic",NA,NA,NA,0,FALSE,NA,NA,NA,NA,FALSE
Middle Eastern or North African,Train: European-only,MCV seropositivity for Merkel Cell Polyomavirus,NA,NA,NA,0,FALSE,NA,NA,NA,NA,FALSE
Middle Eastern or North African,Train: European-only,Major Depressive Disorder status,NA,NA,NA,0,FALSE,NA,NA,NA,NA,FALSE
Middle Eastern or North African,Train: European-only,Major dietary changes in the last 5 years becuase of illness,NA,NA,NA,0,FALSE,NA,NA,NA,NA,FALSE
Middle Eastern or North African,Train: European-only,Malabsorption/coeliac disease,NA,NA,NA,0,FALSE,NA,NA,NA,NA,FALSE
Middle Eastern or North African,Train: European-only,Male estrogen receptor positive breast cancer in BRCA1 carriers,NA,NA,NA,0,FALSE,NA,NA,NA,NA,FALSE
Middle Eastern or North African,Train: European-only,Male estrogen receptor positive breast cancer in BRCA2 carriers,NA,NA,NA,0,FALSE,NA,NA,NA,NA,FALSE
Middle Eastern or North African,Train: European-only,Malignant melanoma,NA,NA,NA,0,FALSE,NA,NA,NA,NA,FALSE
Middle Eastern or North African,Train: European-only,"Malignant neoplasm of kidney, except pelvis",NA,NA,NA,0,FALSE,NA,NA,NA,NA,FALSE
Middle Eastern or North African,Train: European-only,Malignant neoplasm of ovary,NA,NA,NA,0,FALSE,NA,NA,NA,NA,FALSE
Middle Eastern or North African,Train: European-only,"Malignant neoplasm of rectum, rectosigmoid junction, and anus",NA,NA,NA,0,FALSE,NA,NA,NA,NA,FALSE
Middle Eastern or North African,Train: European-only,Malignant neoplasm of testis,NA,NA,NA,0,FALSE,NA,NA,NA,NA,FALSE
Middle Eastern or North African,Train: European-only,Malignant neoplasm of uterus,NA,NA,NA,0,FALSE,NA,NA,NA,NA,FALSE
Middle Eastern or North African,Train: European-only,Melanoma,NA,NA,NA,0,FALSE,NA,NA,NA,NA,FALSE
Middle Eastern or North African,Train: European-only,"Melanomas of skin, dx or hx",NA,NA,NA,0,FALSE,NA,NA,NA,NA,FALSE
Middle Eastern or North African,Train: European-only,Metastatic prostate cancer,NA,NA,NA,0,FALSE,NA,NA,NA,NA,FALSE
Middle Eastern or North African,Train: European-only,Microalbumin > 40 mg/L,NA,NA,NA,0,FALSE,NA,NA,NA,NA,FALSE
Middle Eastern or North African,Train: European-only,Migraine,NA,NA,NA,0,FALSE,NA,NA,NA,NA,FALSE
Middle Eastern or North African,Train: European-only,Mild early age-related macular degeneration (3CACSS),NA,NA,NA,0,FALSE,NA,NA,NA,NA,FALSE
Middle Eastern or North African,Train: European-only,Milk type: Skimmed,NA,NA,NA,0,FALSE,NA,NA,NA,NA,FALSE
Middle Eastern or North African,Train: European-only,Moderate early age-related macular degeneration (3CACSS),NA,NA,NA,0,FALSE,NA,NA,NA,NA,FALSE
Middle Eastern or North African,Train: European-only,Moderate hyperopia,NA,NA,NA,0,FALSE,NA,NA,NA,NA,FALSE
Middle Eastern or North African,Train: European-only,Moderate myopia,NA,NA,NA,0,FALSE,NA,NA,NA,NA,FALSE
Middle Eastern or North African,Train: European-only,Multiple Sclerosis,NA,NA,NA,0,FALSE,NA,NA,NA,NA,FALSE
Middle Eastern or North African,Train: European-only,Multiple myeloma,NA,NA,NA,0,FALSE,NA,NA,NA,NA,FALSE
Middle Eastern or North African,Train: European-only,Multiple sclerosis,NA,NA,NA,0,FALSE,NA,NA,NA,NA,FALSE
Middle Eastern or North African,Train: European-only,Nasal polyps,NA,NA,NA,0,FALSE,NA,NA,NA,NA,FALSE
Middle Eastern or North African,Train: European-only,Never eat sugar,NA,NA,NA,0,FALSE,NA,NA,NA,NA,FALSE
Middle Eastern or North African,Train: European-only,Nicotine metabolism (slow vs normal) in treatment seeking smokers,NA,NA,NA,0,FALSE,NA,NA,NA,NA,FALSE
Middle Eastern or North African,Train: European-only,Nodular lymphoma,NA,NA,NA,0,FALSE,NA,NA,NA,NA,FALSE
Middle Eastern or North African,Train: European-only,Non-Hodgkins lymphoma,NA,NA,NA,0,FALSE,NA,NA,NA,NA,FALSE
Middle Eastern or North African,Train: European-only,Non-monogenic idiopathic nephrotic syndrome,NA,NA,NA,0,FALSE,NA,NA,NA,NA,FALSE
Middle Eastern or North African,Train: European-only,Nonalcoholic fatty liver disease,NA,NA,NA,0,FALSE,NA,NA,NA,NA,FALSE
Middle Eastern or North African,Train: European-only,Nonalcoholic fatty liver disease severity (NAFLD activity score above 5),NA,NA,NA,0,FALSE,NA,NA,NA,NA,FALSE
Middle Eastern or North African,Train: European-only,Obesity in individuals aged 12-15.9,NA,NA,NA,0,FALSE,NA,NA,NA,NA,FALSE
Middle Eastern or North African,Train: European-only,Obesity in individuals aged 16-17.9,NA,NA,NA,0,FALSE,NA,NA,NA,NA,FALSE
Middle Eastern or North African,Train: European-only,Obesity in individuals aged 18-23.9,NA,NA,NA,0,FALSE,NA,NA,NA,NA,FALSE
Middle Eastern or North African,Train: European-only,Obesity in individuals aged 24-29.9,NA,NA,NA,0,FALSE,NA,NA,NA,NA,FALSE
Middle Eastern or North African,Train: European-only,Obesity in individuals aged 30-69.9,NA,NA,NA,0,FALSE,NA,NA,NA,NA,FALSE
Middle Eastern or North African,Train: European-only,Obstructive CAD,NA,NA,NA,0,FALSE,NA,NA,NA,NA,FALSE
Middle Eastern or North African,Train: European-only,Often felt loved as a child,NA,NA,NA,0,FALSE,NA,NA,NA,NA,FALSE
Middle Eastern or North African,Train: European-only,Oligoarthritis Juvenile Idiophatic Arthritis,NA,NA,NA,0,FALSE,NA,NA,NA,NA,FALSE
Middle Eastern or North African,Train: European-only,Other non-epithelial cancer of skin,NA,NA,NA,0,FALSE,NA,NA,NA,NA,FALSE
Middle Eastern or North African,Train: European-only,Ovarian cancer,NA,NA,NA,0,FALSE,NA,NA,NA,NA,FALSE
Middle Eastern or North African,Train: European-only,Overweight in individuals aged 12-15.9,NA,NA,NA,0,FALSE,NA,NA,NA,NA,FALSE
Middle Eastern or North African,Train: European-only,Overweight in individuals aged 14-29.9,NA,NA,NA,0,FALSE,NA,NA,NA,NA,FALSE
Middle Eastern or North African,Train: European-only,Overweight in individuals aged 16-17.9,NA,NA,NA,0,FALSE,NA,NA,NA,NA,FALSE
Middle Eastern or North African,Train: European-only,Overweight in individuals aged 18-23.9,NA,NA,NA,0,FALSE,NA,NA,NA,NA,FALSE
Middle Eastern or North African,Train: European-only,Overweight in individuals aged 30-69.9,NA,NA,NA,0,FALSE,NA,NA,NA,NA,FALSE
Middle Eastern or North African,Train: European-only,PE +/- DVT,NA,NA,NA,0,FALSE,NA,NA,NA,NA,FALSE
Middle Eastern or North African,Train: European-only,Pancreatic cancer,NA,NA,NA,0,FALSE,NA,NA,NA,NA,FALSE
Middle Eastern or North African,Train: European-only,Paradoxical eczema in biologic-treated  psoriasis,NA,NA,NA,0,FALSE,NA,NA,NA,NA,FALSE
Middle Eastern or North African,Train: European-only,Past tobacco smoking (Smoked occasionally),NA,NA,NA,0,FALSE,NA,NA,NA,NA,FALSE
Middle Eastern or North African,Train: European-only,Peripheral arterial disease,NA,NA,NA,0,FALSE,NA,NA,NA,NA,FALSE
Middle Eastern or North African,Train: European-only,Prediabetes,NA,NA,NA,0,FALSE,NA,NA,NA,NA,FALSE
Middle Eastern or North African,Train: European-only,Prevalent VTE,NA,NA,NA,0,FALSE,NA,NA,NA,NA,FALSE
Middle Eastern or North African,Train: European-only,Prevalent cutaneous melanoma,NA,NA,NA,0,FALSE,NA,NA,NA,NA,FALSE
Middle Eastern or North African,Train: European-only,Prevalent invasive breast cancer,NA,NA,NA,0,FALSE,NA,NA,NA,NA,FALSE
Middle Eastern or North African,Train: European-only,Primary open-angle glaucoma (POAG),NA,NA,NA,0,FALSE,NA,NA,NA,NA,FALSE
Middle Eastern or North African,Train: European-only,Probabable REM sleep behavior disorder,NA,NA,NA,0,FALSE,NA,NA,NA,NA,FALSE
Middle Eastern or North African,Train: European-only,Probabable REM sleep behavior disorder (with Parkinson disease),NA,NA,NA,0,FALSE,NA,NA,NA,NA,FALSE
Middle Eastern or North African,Train: European-only,Prolapsed disc/slipped disc,NA,NA,NA,0,FALSE,NA,NA,NA,NA,FALSE
Middle Eastern or North African,Train: European-only,Prostate cancer,NA,NA,NA,0,FALSE,NA,NA,NA,NA,FALSE
Middle Eastern or North African,Train: European-only,Prostate cancer (clinical cases),NA,NA,NA,0,FALSE,NA,NA,NA,NA,FALSE
Middle Eastern or North African,Train: European-only,Prostate cancer (screening trial detected),NA,NA,NA,0,FALSE,NA,NA,NA,NA,FALSE
Middle Eastern or North African,Train: European-only,Prostate cancer in BRCA1 carriers,NA,NA,NA,0,FALSE,NA,NA,NA,NA,FALSE
Middle Eastern or North African,Train: European-only,Prostate cancer in BRCA2 carriers,NA,NA,NA,0,FALSE,NA,NA,NA,NA,FALSE
Middle Eastern or North African,Train: European-only,Prostate cancer metastasis or death,NA,NA,NA,0,FALSE,NA,NA,NA,NA,FALSE
Middle Eastern or North African,Train: European-only,Psoriasis,NA,NA,NA,0,FALSE,NA,NA,NA,NA,FALSE
Middle Eastern or North African,Train: European-only,Pulmonary fibrosis,NA,NA,NA,0,FALSE,NA,NA,NA,NA,FALSE
Middle Eastern or North African,Train: European-only,Radiographic osteoarthritis,NA,NA,NA,0,FALSE,NA,NA,NA,NA,FALSE
Middle Eastern or North African,Train: European-only,Retinal detachment,NA,NA,NA,0,FALSE,NA,NA,NA,NA,FALSE
Middle Eastern or North African,Train: European-only,Rheumatoid arthritis,NA,NA,NA,0,FALSE,NA,NA,NA,NA,FALSE
Middle Eastern or North African,Train: European-only,Rheumatoid factor > 16 IU/mL,NA,NA,NA,0,FALSE,NA,NA,NA,NA,FALSE
Middle Eastern or North African,Train: European-only,Risk of mitral valve prolapse,NA,NA,NA,0,FALSE,NA,NA,NA,NA,FALSE
Middle Eastern or North African,Train: European-only,Sarcoidosis,NA,NA,NA,0,FALSE,NA,NA,NA,NA,FALSE
Middle Eastern or North African,Train: European-only,Severe early age-related macular degeneration (3CACSS),NA,NA,NA,0,FALSE,NA,NA,NA,NA,FALSE
Middle Eastern or North African,Train: European-only,Severe insulin deficiency,NA,NA,NA,0,FALSE,NA,NA,NA,NA,FALSE
Middle Eastern or North African,Train: European-only,Short stature in adulthood,NA,NA,NA,0,FALSE,NA,NA,NA,NA,FALSE
Middle Eastern or North African,Train: European-only,Short stature in adulthood (females),NA,NA,NA,0,FALSE,NA,NA,NA,NA,FALSE
Middle Eastern or North African,Train: European-only,Short stature in adulthood (males),NA,NA,NA,0,FALSE,NA,NA,NA,NA,FALSE
Middle Eastern or North African,Train: European-only,Sjogren's syndrome/sicca syndrome,NA,NA,NA,0,FALSE,NA,NA,NA,NA,FALSE
Middle Eastern or North African,Train: European-only,Skin cancer,NA,NA,NA,0,FALSE,NA,NA,NA,NA,FALSE
Middle Eastern or North African,Train: European-only,Sleep Apnea,NA,NA,NA,0,FALSE,NA,NA,NA,NA,FALSE
Middle Eastern or North African,Train: European-only,Smoking Status,NA,NA,NA,0,FALSE,NA,NA,NA,NA,FALSE
Middle Eastern or North African,Train: European-only,Snoring,NA,NA,NA,0,FALSE,NA,NA,NA,NA,FALSE
Middle Eastern or North African,Train: European-only,Squamous cell carcinoma,NA,NA,NA,0,FALSE,NA,NA,NA,NA,FALSE
Middle Eastern or North African,Train: European-only,Started insulin within one year diagnosis of diabetes,NA,NA,NA,0,FALSE,NA,NA,NA,NA,FALSE
Middle Eastern or North African,Train: European-only,Stroke,NA,NA,NA,0,FALSE,NA,NA,NA,NA,FALSE
Middle Eastern or North African,Train: European-only,Suffer from 'nerves',NA,NA,NA,0,FALSE,NA,NA,NA,NA,FALSE
Middle Eastern or North African,Train: European-only,Systemic lupus erythematosus diagnosis in patient with arthritis,NA,NA,NA,0,FALSE,NA,NA,NA,NA,FALSE
Middle Eastern or North African,Train: European-only,Systemic sclerosis,NA,NA,NA,0,FALSE,NA,NA,NA,NA,FALSE
Middle Eastern or North African,Train: European-only,TTE PE,NA,NA,NA,0,FALSE,NA,NA,NA,NA,FALSE
Middle Eastern or North African,Train: European-only,TTE acute appendicitis,NA,NA,NA,0,FALSE,NA,NA,NA,NA,FALSE
Middle Eastern or North African,Train: European-only,TTE acute myocardial infarction,NA,NA,NA,0,FALSE,NA,NA,NA,NA,FALSE
Middle Eastern or North African,Train: European-only,TTE alzheimer's disease,NA,NA,NA,0,FALSE,NA,NA,NA,NA,FALSE
Middle Eastern or North African,Train: European-only,TTE angina pectoris,NA,NA,NA,0,FALSE,NA,NA,NA,NA,FALSE
Middle Eastern or North African,Train: European-only,TTE ankylosing spondylitis,NA,NA,NA,0,FALSE,NA,NA,NA,NA,FALSE
Middle Eastern or North African,Train: European-only,TTE asthma,NA,NA,NA,0,FALSE,NA,NA,NA,NA,FALSE
Middle Eastern or North African,Train: European-only,TTE atrial fibrillation and flutter,NA,NA,NA,0,FALSE,NA,NA,NA,NA,FALSE
Middle Eastern or North African,Train: European-only,TTE calculus of kidney and ureter,NA,NA,NA,0,FALSE,NA,NA,NA,NA,FALSE
