performance_id,pgs_id,sampleset_id,reported_trait,ancestry_eval,train_bucket,auc_single,n_cases,n_controls,n_total,ci_lo_logit,ci_hi_logit
PPM009312,PGS001783,PSS007694,Chronic obstructive pulmonary disease,European,Train: Multi incl. EUR,0.74,132,6995,7128,0.6880804009552918,0.785965701074783
PPM009313,PGS001797,PSS007695,Primary open-angle glaucoma,European,Train: Multi incl. EUR,0.749,224,6903,7128,0.7097407656863897,0.7845610372549768
PPM009314,PGS001798,PSS007696,Stroke,European,Train: Multi incl. EUR,0.704,70,7057,7128,0.6307971217532428,0.7680262707385135
PPM009315,PGS001799,PSS007697,Thyroid cancer,European,Train: Multi incl. EUR,0.685,72,7055,7128,0.6127341682424887,0.74929814832523
PPM012722,PGS002237,PSS009508,Chronic Kidney Disease (stage 3 or greater),European,Train: European-only,0.75,23364,117883,141247,0.7461814723768754,0.753780036493084
PPM012724,PGS002237,PSS009509,Chronic Kidney Disease (stage 3 or greater),Hispanic or Latin American,Train: European-only,0.88,1386,2878,4264,0.8671074382307471,0.8917978685040118
PPM012727,PGS002239,PSS009512,Apparent Treatment-Resistant Hypertension,European,Train: Multi incl. EUR,0.679,2961,25584,28545,0.667841432653722,0.6899577332788518
PPM012791,PGS002248,PSS009558,Childhood asthma by age 8,European,Train: European-only,0.61,144,874,1018,0.5569702330642033,0.66055077140119145
PPM012792,PGS002248,PSS009557,Childhood asthma by age 11,European,Train: European-only,0.61,116,782,898,0.5511315188549721,0.665829189391087
PPM012907,PGS002266,PSS009607,Nonsyndromic cleft lip with or without cleft palate,European,Train: Multi incl. EUR,0.66,46,72496,72542,0.5691902474102737,0.7403984027661243
PPM013010,PGS002291,PSS009646,Nasopharyngeal carcinoma,East Asian,Train: Multi excl. EUR,0.64,1304,1589,2893,0.619450190773612,0.660049108279831
PPM013011,PGS002291,PSS009646,Nasopharyngeal carcinoma,East Asian,Train: Multi excl. EUR,0.69,1304,1589,2893,0.6701822931880891,0.7091437182819592
PPM013012,PGS002292,PSS009647,Keratoconus,European,Train: European-only,0.705,102,142493,142595,0.6450900085875632,0.7585816739392698
PPM013013,PGS002292,PSS009647,Keratoconus with ﻿corneal resistance factor variants,European,Train: European-only,0.756,102,142493,142595,0.6972721501414363,0.8064966196772283
PPM013014,PGS002292,PSS009647,Keratoconus with central corneal thickness variants,European,Train: European-only,0.755,102,142493,142595,0.6962384656763629,0.80556873435617
PPM013019,PGS000030,PSS009650,Prostate cancer metastasis or death,European,Train: European-only,0.63,475,1516,1991,0.5997286626653494,0.6592826189750234
PPM013064,PGS002308,PSS009677,Type 2 diabetes,European,Train: Multi incl. EUR,0.793,8389,46404,54793,0.7869718277088381,0.7989011796442494
PPM013065,PGS002308,PSS009676,Type 2 diabetes,African,Train: Multi incl. EUR,0.848,2688,9784,12472,0.8382010829703767,0.8573064987105454
PPM013066,PGS002308,PSS009678,Type 2 diabetes,Hispanic or Latin American,Train: Multi incl. EUR,0.851,868,1506,2374,0.8328335851663495,0.8675062926549698
PPM013067,PGS002308,PSS009671,Type 2 diabetes,African,Train: Multi incl. EUR,0.631,1659,5086,6745,0.6148600519145492,0.6468520536746375
PPM013068,PGS002308,PSS009669,Type 2 diabetes,African,Train: Multi incl. EUR,0.633,2776,2722,5498,0.6182985153653647,0.6474581048917959
PPM013069,PGS002308,PSS009670,Type 2 diabetes,African,Train: Multi incl. EUR,0.757,402,1494,1896,0.7266681135585328,0.7849619945551938
PPM013070,PGS002308,PSS009675,Type 2 diabetes,African,Train: Multi incl. EUR,0.631,300,355,655,0.5872250372434564,0.6727199472566098
PPM013071,PGS002308,PSS009672,Type 2 diabetes,East Asian,Train: Multi incl. EUR,0.81,1248,23862,25110,0.7948677383729019,0.824262778707431
PPM013072,PGS002308,PSS009673,Type 2 diabetes,East Asian,Train: Multi incl. EUR,0.781,2806,51272,54078,0.7705813148076743,0.7910738208396187
PPM013073,PGS002308,PSS009674,Type 2 diabetes,East Asian,Train: Multi incl. EUR,0.802,516,9862,10378,0.7778165670490813,0.8241463123016063
PPM014742,PGS002724,PSS009880,prevalent ischemic stroke cases,African,Train: Multi incl. EUR,0.548,1691,1743,3434,0.5287218573487638,0.5671351710510125
PPM014743,PGS000039,PSS009880,prevalent ischemic stroke cases,African,Train: Multi incl. EUR,0.547,1691,1743,3434,0.5277190490543394,0.5661409489456629
PPM014744,PGS002725,PSS009875,prevalent ischemic stroke cases,East Asian,Train: Multi incl. EUR,0.653,1470,40459,41929,0.637367813682137,0.6683090055754074
PPM014745,PGS002724,PSS009875,prevalent ischemic stroke cases,East Asian,Train: Multi incl. EUR,0.643,1470,40459,41929,0.6273462787153787,0.6583542649723402
PPM014746,PGS000039,PSS009875,prevalent ischemic stroke cases,East Asian,Train: Multi incl. EUR,0.641,1470,40459,41929,0.6253430868995629,0.656362162215232
PPM014747,PGS002725,PSS009881,prevalent ischemic stroke cases,East Asian,Train: Multi incl. EUR,0.765,1399,86283,87682,0.7500042985677433,0.779360820042038
PPM014748,PGS000039,PSS009881,prevalent ischemic stroke cases,East Asian,Train: Multi incl. EUR,0.763,1399,86283,87682,0.7479746739319048,0.7773961348230433
PPM014905,PGS000013,PSS009922,Coronary artery disease in childhood cancer survivors aged <10 years at diagnosis and treated with >25 Gy,European,Train: Multi incl. EUR,0.714,120,1999,2119,0.6581865446392786,0.7639680957632478
PPM014916,PGS002745,PSS009930,Rheumatoid arthritis,European,Train: Multi excl. EUR,0.66,894,2993,3887,0.6383184036608055,0.6810313389397445
PPM014917,PGS002745,PSS009929,Rheumatoid arthritis,East Asian,Train: Multi excl. EUR,0.66,1378,20326,21704,0.6437109560589135,0.6759192620389655
PPM015602,PGS002814,PSS009995,Atrial fibrillation,East Asian,Train: Multi excl. EUR,0.74,2953,21194,24147,0.7291985291382092,0.7505180357110478
PPM016255,PGS003380,PSS010074,breast cancer,European,Train: European-only,0.696,11469,142892,154361,0.69045745517463,0.7014862089814179
PPM016256,PGS003381,PSS010086,uterine endometrial carcinoma,European,Train: European-only,0.761,1587,142892,144479,0.7468993975385293,0.7745521562823214
PPM016257,PGS003382,PSS010085,skin cutaneous melanoma,European,Train: European-only,0.682,4242,269544,273786,0.6729677064995931,0.6908974122314998
PPM016258,PGS003383,PSS010084,prostate adenocarcinoma,European,Train: European-only,0.813,7100,126652,133752,0.8067893821357145,0.8190557556960322
PPM016259,PGS003384,PSS010078,glioblastoma,European,Train: Multi excl. EUR,0.758,262,269544,269806,0.7223317436234419,0.7904158525875978
PPM016260,PGS003385,PSS010083,ovarian serous carcinoma,European,Train: European-only,0.717,367,142892,143259,0.6862738938311325,0.7458313364341028
PPM016261,PGS003386,PSS010076,colorectal cancer,European,Train: Multi incl. EUR,0.724,4525,269544,274069,0.7154429834884151,0.7323959436949318
PPM016262,PGS003387,PSS010077,esophageal adenocarcinoma,European,Train: European-only,0.819,482,269544,270026,0.794774843926758,0.8409378759200186
PPM016263,PGS003388,PSS010077,esophageal adenocarcinoma,European,Train: European-only,0.814,482,269544,270026,0.7895925620306015,0.8361636314350858
PPM016264,PGS003389,PSS010075,cervical cancer,European,Train: European-only,0.563,1482,142892,144374,0.5477224663416448,0.5781589288009686
PPM016265,PGS003390,PSS010079,head and neck squamous cell carcinoma,European,Train: Multi excl. EUR,0.672,689,269544,270233,0.6493845492647755,0.6938444381749207
PPM016266,PGS003391,PSS010081,lung cancer,European,Train: European-only,0.729,1996,269544,271540,0.7161298152626543,0.7414973041457837
PPM016267,PGS003392,PSS010082,lung squamous cell carcinoma,European,Train: European-only,0.778,510,269544,270054,0.7532184492023304,0.8009506465770014
PPM016268,PGS003393,PSS010080,lung adenocarcinoma,European,Train: European-only,0.743,868,269544,270412,0.7235509263614058,0.7615317357093025
PPM016269,PGS002250,PSS010091,Epithelial non-mucinous ovarian cancer,European,Train: European-only,0.588,657,198101,198758,0.564892771759518,0.6107257202520578
PPM016270,PGS002250,PSS010087,Epithelial non-mucinous ovarian cancer in BRCA1 carriers,European,Train: European-only,0.592,2053,16862,18915,0.5783676657482754,0.6054922176749407
PPM016271,PGS002250,PSS010088,Epithelial non-mucinous ovarian cancer in BRCA2 carriers,European,Train: European-only,0.624,717,11620,12337,0.6012922939540495,0.6461754447960236
PPM016272,PGS002250,PSS010090,Epithelial non-mucinous ovarian cancer,East Asian,Train: European-only,0.538,2841,4828,7669,0.5245559418951902,0.5513890193637365
PPM016274,PGS003394,PSS010091,Epithelial non-mucinous ovarian cancer,European,Train: European-only,0.595,657,198101,198758,0.5718521176943767,0.6177329768107886
PPM016275,PGS003394,PSS010090,Epithelial non-mucinous ovarian cancer,East Asian,Train: European-only,0.542,2841,4828,7669,0.5285543612176374,0.5553847403780907
PPM016277,PGS003395,PSS010093,Incident colorectal cancer,East Asian,Train: Multi incl. EUR,0.646,727,1452,2179,0.6204614288593001,0.6707320715327584
PPM016278,PGS003395,PSS010092,Incident colorectal cancer,European,Train: Multi incl. EUR,0.608,1289,1284,2573,0.58613068740494,0.6294442910649074
PPM017073,PGS003420,PSS010115,Ankylosing spondylitis,East Asian,Train: East Asian-only,0.7886,185,1112,1298,0.745447493574406,0.826143281868898
PPM017074,PGS003421,PSS010115,Ankylosing spondylitis,East Asian,Train: East Asian-only,0.7876,185,1112,1298,0.744398705893312,0.8252139618976571
PPM017075,PGS003422,PSS010115,Ankylosing spondylitis,East Asian,Train: East Asian-only,0.7876,185,1112,1298,0.744398705893312,0.8252139618976571
PPM017076,PGS003423,PSS010115,Ankylosing spondylitis,East Asian,Train: East Asian-only,0.7754,185,1112,1298,0.7316350385248913,0.8138437482897446
PPM017077,PGS003424,PSS010115,Ankylosing spondylitis,East Asian,Train: East Asian-only,0.7605,185,1112,1298,0.7161225381973351,0.7998787574180178
PPM017182,PGS003443,PSS010157,type 2 diabetes,Hispanic or Latin American,Train: Multi incl. EUR,0.7475,399,1085,1484,0.7161130994496737,0.776499772877453
PPM017183,PGS003444,PSS010157,type 2 diabetes,Hispanic or Latin American,Train: Multi excl. EUR,0.7475,399,1085,1484,0.7161130994496737,0.776499772877453
PPM017184,PGS003445,PSS010157,type 2 diabetes,Hispanic or Latin American,Train: Multi excl. EUR,0.7475,399,1085,1484,0.7161130994496737,0.776499772877453
PPM017213,PGS003447,PSS010171,Endometriosis,European,Train: Multi incl. EUR,0.57,2967,256222,259189,0.5591831812541416,0.5807503972290968
PPM017215,PGS003447,PSS010170,Adenomyosis,European,Train: Multi incl. EUR,0.52,1883,256222,258105,0.5067443600464225,0.5332275406720679
PPM017220,PGS003447,PSS010172,Infiltrating endometriosis,European,Train: Multi incl. EUR,0.55,105,256222,256327,0.4929006886678215,0.6058117112210701
PPM017221,PGS003447,PSS010174,Ovarian endometriosis,European,Train: Multi incl. EUR,0.6,1158,256222,257380,0.5825729365947822,0.6171776007901187
PPM017222,PGS003447,PSS010175,Peritoneal endometriosis,European,Train: Multi incl. EUR,0.56,736,256222,256958,0.538387542598039,0.5813873438992194
PPM017223,PGS003447,PSS010173,Endometriosis - other subtype,European,Train: Multi incl. EUR,0.55,968,256222,257190,0.5312381758194572,0.5686206695429314
PPM017412,PGS003486,PSS010186,Paradoxical eczema in biologic-treated  psoriasis,European,Train: European-only,0.567,88,3124,3212,0.5032418213919675,0.6286140563437609
PPM017413,PGS003458,PSS010186,Paradoxical eczema in biologic-treated  psoriasis,European,Train: European-only,0.583,88,3124,3212,0.5187471864377025,0.6445523384152649
PPM017414,PGS003459,PSS010186,Paradoxical eczema in biologic-treated  psoriasis,European,Train: European-only,0.585,88,3124,3212,0.5206908820942244,0.6465379640726817
PPM018508,PGS003749,PSS011001,Type 1 diabetes with age of diagnosis under 25,European,Train: European-only,0.797,198,119075,119273,0.7571196841576286,0.8317869279405035
PPM018509,PGS003750,PSS010999,Type 1 diabetes,European,Train: European-only,0.64,953,119075,120028,0.6206975699227113,0.6588600153392
PPM018510,PGS003751,PSS011003,Type 2 diabetes with age of diagnosis over 45,European,Train: European-only,0.596,3069,119075,122144,0.5852418604841253,0.6066666359019219
PPM018511,PGS003752,PSS011002,Type 2 diabetes,European,Train: European-only,0.578,6114,119075,125189,0.5703351491664922,0.5856274597593597
PPM018512,PGS003749,PSS011000,Discrimination of Type 1 diabetes from Type 2 diabetes,European,Train: European-only,0.792,953,6114,7067,0.7738029773136985,0.8090942769127274
PPM018513,PGS003751,PSS011000,Discrimination of Type 1 diabetes from Type 2 diabetes,European,Train: European-only,0.527,953,6114,7067,0.5070392790873192,0.5468747798827985
PPM018514,PGS003749,PSS010998,Discrimination of Type 1 diabetes from Type 2 diabetes,European,Train: European-only,0.686,1070,1424,2494,0.6643181259750915,0.706899313366703
PPM018668,PGS002265,PSS011061,Colorectal cancer,European,Train: European-only,0.591,573,37641,38214,0.5661091662034988,0.6154329286023276
PPM018751,PGS003861,PSS011090,Pulmonary embolism,East Asian,Train: East Asian-only,0.765,646,8810,9456,0.742429429671748,0.7861624035406696
PPM019134,PGS003972,PSS011199,Abdominal aortic aneurysm,European,Train: Multi incl. EUR,0.69,1130,5810,6940,0.6715357798790621,0.7078777882433669
PPM019135,PGS003972,PSS011197,Abdominal aortic aneurysm,European,Train: Multi incl. EUR,0.66,1887,5437,7324,0.644949566282892,0.6747342039001057
PPM019136,PGS003972,PSS011198,Abdominal aortic aneurysm,European,Train: Multi incl. EUR,0.64,663,3105,3768,0.6152305836606968,0.6640456023210504
PPM020258,PGS004237,PSS011313,Prevalent Coronary Artery Disease,European,Train: Multi incl. EUR,0.766,32475,370947,403422,0.762895693357038,0.7690759657768292
PPM020259,PGS004237,PSS011313,Prevalent Myocardial Infarction,European,Train: Multi incl. EUR,0.772,32475,370947,403422,0.7689179365506149,0.7750529822305766
PPM020260,PGS004237,PSS011313,Prevalent Myocardial Infarction and Coronary Revascularization procedure,European,Train: Multi incl. EUR,0.789,32475,370947,403422,0.7859867681033308,0.7919820348380624
PPM020323,PGS004255,PSS011342,Rheumatoid arthritis,European,Train: European-only,0.66208527990545,1563,65865,67428,0.6470168579207842,0.6768317373784167
PPM020324,PGS004256,PSS011342,Rheumatoid arthritis,European,Train: European-only,0.662123906579303,1563,65865,67428,0.6470556093016293,0.67687015188942
PPM020325,PGS004257,PSS011342,Rheumatoid arthritis,European,Train: European-only,0.660865982537907,1563,65865,67428,0.6457936954661315,0.675619063394188
PPM020326,PGS004258,PSS011342,Rheumatoid arthritis,European,Train: European-only,0.66389958735560906,1563,65865,67428,0.6488371732915869,0.678635924145313
PPM020327,PGS004259,PSS011342,Rheumatoid arthritis,European,Train: European-only,0.661284309464302,1563,65865,67428,0.646213332862823,0.6760351340248498
PPM020328,PGS004260,PSS011347,Psoriasis,European,Train: European-only,0.669081275537859,1277,66151,67428,0.6524420520381269,0.6853081238510547
PPM020329,PGS004261,PSS011347,Psoriasis,European,Train: European-only,0.677223091560755,1277,66151,67428,0.6606206082646581,0.6933903384553459
PPM020330,PGS004262,PSS011347,Psoriasis,European,Train: European-only,0.669162702162148,1277,66151,67428,0.6525238115761466,0.6853889901449326
PPM020331,PGS004263,PSS011347,Psoriasis,European,Train: European-only,0.672053587040788,1277,66151,67428,0.6554269660410774,0.688259515460495
PPM020332,PGS004264,PSS011347,Psoriasis,European,Train: European-only,0.668416710696548,1277,66151,67428,0.6517747960147707,0.6846481053308929
PPM020333,PGS004265,PSS011346,Gout,European,Train: European-only,0.797531686126722,1848,65580,67428,0.784985177367145,0.8095237296812419
PPM020334,PGS004266,PSS011346,Gout,European,Train: European-only,0.798325365800205,1848,65580,67428,0.7857927775938477,0.8103017238728099
PPM020335,PGS004267,PSS011346,Gout,European,Train: European-only,0.796919743111417,1848,65580,67428,0.7843625604041833,0.8089238205649601
PPM020336,PGS004268,PSS011346,Gout,European,Train: European-only,0.797830047798597,1848,65580,67428,0.7852887619151889,0.8098162051463337
PPM020337,PGS004269,PSS011346,Gout,European,Train: European-only,0.798699446266349,1848,65580,67428,0.786173449250658,0.8106683808663702
PPM020338,PGS004270,PSS011341,Inflammatory bowel disease,European,Train: European-only,0.57092809364795,763,66665,67428,0.5495377726037879,0.5920567018807851
PPM020339,PGS004271,PSS011341,Inflammatory bowel disease,European,Train: European-only,0.57757519626064,763,66665,67428,0.5561381026447452,0.5987239887012633
PPM020340,PGS004272,PSS011341,Inflammatory bowel disease,European,Train: European-only,0.58325712402312,763,66665,67428,0.5617840276846703,0.6044189265452036
PPM020341,PGS004273,PSS011341,Inflammatory bowel disease,European,Train: European-only,0.588726225364022,763,66665,67428,0.5672219666488838,0.6098968308308431
PPM020342,PGS004274,PSS011341,Inflammatory bowel disease,European,Train: European-only,0.587903583565998,763,66665,67428,0.5664037922612662,0.6090730990404872
PPM020343,PGS004275,PSS011344,Asthma,European,Train: European-only,0.613002023210023,9565,57863,67428,0.6066108185055027,0.6193545489558008
PPM020344,PGS004276,PSS011344,Asthma,European,Train: European-only,0.608934108369735,9565,57863,67428,0.6025406786093487,0.6152903582062467
PPM020345,PGS004277,PSS011344,Asthma,European,Train: European-only,0.608623557244499,9565,57863,67428,0.6022299816403655,0.6149800670719365
