performance_id,pgs_id,sampleset_id,reported_trait,auc_parsed_single,auc_parsed_ci_lower,auc_parsed_ci_upper,auc_native,ci_native_lower,ci_native_upper,auc_native_evaldf,ci_native_lower_evaldf,ci_native_upper_evaldf,auc_native_any,ci_native_lower_any,ci_native_upper_any,auc_single,reported_ci_lower,reported_ci_upper,auc,estimate_ci_lower,estimate_ci_upper,ancestry_eval,train_bucket,ci_lo_logit,ci_hi_logit,ci_lower_inferred,ci_upper_inferred,ci_lower_final,ci_upper_final,has_ci_final,ci_source_final
PPM002306,PGS000844,PSS001085,Moderate Obesity-related Diabetes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,European,Train: European-only,NA,NA,NA,NA,NA,NA,FALSE,none
PPM002307,PGS000844,PSS001084,Moderate Age-Related Diabetes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,European,Train: European-only,NA,NA,NA,NA,NA,NA,FALSE,none
PPM002308,PGS000845,PSS001086,Severe Autoimmune Diabetes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,European,Train: European-only,NA,NA,NA,NA,NA,NA,FALSE,none
PPM002309,PGS000845,PSS001087,Severe Insulin-Deficient Diabetes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,European,Train: European-only,NA,NA,NA,NA,NA,NA,FALSE,none
PPM002310,PGS000845,PSS001088,Severe Insulin-Resistant Diabetes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,European,Train: European-only,NA,NA,NA,NA,NA,NA,FALSE,none
PPM002311,PGS000845,PSS001085,Moderate Obesity-related Diabetes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,European,Train: European-only,NA,NA,NA,NA,NA,NA,FALSE,none
PPM002312,PGS000845,PSS001084,Moderate Age-Related Diabetes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,European,Train: European-only,NA,NA,NA,NA,NA,NA,FALSE,none
PPM002313,PGS000846,PSS001086,Severe Autoimmune Diabetes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,European,Train: European-only,NA,NA,NA,NA,NA,NA,FALSE,none
PPM002314,PGS000846,PSS001087,Severe Insulin-Deficient Diabetes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,European,Train: European-only,NA,NA,NA,NA,NA,NA,FALSE,none
PPM002315,PGS000846,PSS001088,Severe Insulin-Resistant Diabetes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,European,Train: European-only,NA,NA,NA,NA,NA,NA,FALSE,none
PPM002316,PGS000846,PSS001085,Moderate Obesity-related Diabetes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,European,Train: European-only,NA,NA,NA,NA,NA,NA,FALSE,none
PPM002317,PGS000846,PSS001084,Moderate Age-Related Diabetes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,European,Train: European-only,NA,NA,NA,NA,NA,NA,FALSE,none
PPM002318,PGS000847,PSS001086,Severe Autoimmune Diabetes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,European,Train: European-only,NA,NA,NA,NA,NA,NA,FALSE,none
PPM002319,PGS000847,PSS001087,Severe Insulin-Deficient Diabetes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,European,Train: European-only,NA,NA,NA,NA,NA,NA,FALSE,none
PPM002320,PGS000847,PSS001088,Severe Insulin-Resistant Diabetes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,European,Train: European-only,NA,NA,NA,NA,NA,NA,FALSE,none
PPM002321,PGS000847,PSS001085,Moderate Obesity-related Diabetes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,European,Train: European-only,NA,NA,NA,NA,NA,NA,FALSE,none
PPM002322,PGS000847,PSS001084,Moderate Age-Related Diabetes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,European,Train: European-only,NA,NA,NA,NA,NA,NA,FALSE,none
PPM002323,PGS000848,PSS001086,Severe Autoimmune Diabetes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,European,Train: European-only,NA,NA,NA,NA,NA,NA,FALSE,none
PPM002324,PGS000848,PSS001087,Severe Insulin-Deficient Diabetes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,European,Train: European-only,NA,NA,NA,NA,NA,NA,FALSE,none
PPM002325,PGS000848,PSS001088,Severe Insulin-Resistant Diabetes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,European,Train: European-only,NA,NA,NA,NA,NA,NA,FALSE,none
PPM002326,PGS000848,PSS001085,Moderate Obesity-related Diabetes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,European,Train: European-only,NA,NA,NA,NA,NA,NA,FALSE,none
PPM002327,PGS000848,PSS001084,Moderate Age-Related Diabetes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,European,Train: European-only,NA,NA,NA,NA,NA,NA,FALSE,none
PPM002328,PGS000849,PSS001086,Severe Autoimmune Diabetes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,European,Train: European-only,NA,NA,NA,NA,NA,NA,FALSE,none
PPM002329,PGS000849,PSS001087,Severe Insulin-Deficient Diabetes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,European,Train: European-only,NA,NA,NA,NA,NA,NA,FALSE,none
PPM002330,PGS000849,PSS001088,Severe Insulin-Resistant Diabetes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,European,Train: European-only,NA,NA,NA,NA,NA,NA,FALSE,none
PPM002331,PGS000849,PSS001085,Moderate Obesity-related Diabetes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,European,Train: European-only,NA,NA,NA,NA,NA,NA,FALSE,none
PPM002332,PGS000849,PSS001084,Moderate Age-Related Diabetes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,European,Train: European-only,NA,NA,NA,NA,NA,NA,FALSE,none
PPM002333,PGS000850,PSS001086,Severe Autoimmune Diabetes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,European,Train: European-only,NA,NA,NA,NA,NA,NA,FALSE,none
PPM002334,PGS000850,PSS001087,Severe Insulin-Deficient Diabetes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,European,Train: European-only,NA,NA,NA,NA,NA,NA,FALSE,none
PPM002335,PGS000850,PSS001088,Severe Insulin-Resistant Diabetes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,European,Train: European-only,NA,NA,NA,NA,NA,NA,FALSE,none
PPM002336,PGS000850,PSS001085,Moderate Obesity-related Diabetes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,European,Train: European-only,NA,NA,NA,NA,NA,NA,FALSE,none
PPM002337,PGS000850,PSS001084,Moderate Age-Related Diabetes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,European,Train: European-only,NA,NA,NA,NA,NA,NA,FALSE,none
PPM002338,PGS000851,PSS001086,Severe Autoimmune Diabetes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,European,Train: European-only,NA,NA,NA,NA,NA,NA,FALSE,none
PPM002339,PGS000851,PSS001087,Severe Insulin-Deficient Diabetes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,European,Train: European-only,NA,NA,NA,NA,NA,NA,FALSE,none
PPM002340,PGS000851,PSS001088,Severe Insulin-Resistant Diabetes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,European,Train: European-only,NA,NA,NA,NA,NA,NA,FALSE,none
PPM002341,PGS000851,PSS001085,Moderate Obesity-related Diabetes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,European,Train: European-only,NA,NA,NA,NA,NA,NA,FALSE,none
PPM002342,PGS000851,PSS001084,Moderate Age-Related Diabetes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,European,Train: European-only,NA,NA,NA,NA,NA,NA,FALSE,none
PPM002343,PGS000852,PSS001086,Severe Autoimmune Diabetes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,European,Train: European-only,NA,NA,NA,NA,NA,NA,FALSE,none
PPM002344,PGS000852,PSS001087,Severe Insulin-Deficient Diabetes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,European,Train: European-only,NA,NA,NA,NA,NA,NA,FALSE,none
PPM002345,PGS000852,PSS001088,Severe Insulin-Resistant Diabetes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,European,Train: European-only,NA,NA,NA,NA,NA,NA,FALSE,none
PPM002346,PGS000852,PSS001085,Moderate Obesity-related Diabetes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,European,Train: European-only,NA,NA,NA,NA,NA,NA,FALSE,none
PPM002347,PGS000852,PSS001084,Moderate Age-Related Diabetes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,European,Train: European-only,NA,NA,NA,NA,NA,NA,FALSE,none
PPM002348,PGS000853,PSS001086,Severe Autoimmune Diabetes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,European,Train: European-only,NA,NA,NA,NA,NA,NA,FALSE,none
PPM002349,PGS000853,PSS001087,Severe Insulin-Deficient Diabetes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,European,Train: European-only,NA,NA,NA,NA,NA,NA,FALSE,none
PPM002350,PGS000853,PSS001088,Severe Insulin-Resistant Diabetes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,European,Train: European-only,NA,NA,NA,NA,NA,NA,FALSE,none
PPM002351,PGS000853,PSS001085,Moderate Obesity-related Diabetes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,European,Train: European-only,NA,NA,NA,NA,NA,NA,FALSE,none
PPM002352,PGS000853,PSS001084,Moderate Age-Related Diabetes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,European,Train: European-only,NA,NA,NA,NA,NA,NA,FALSE,none
PPM002353,PGS000854,PSS001086,Severe Autoimmune Diabetes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,European,Train: Multi excl. EUR,NA,NA,NA,NA,NA,NA,FALSE,none
PPM002354,PGS000854,PSS001087,Severe Insulin-Deficient Diabetes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,European,Train: Multi excl. EUR,NA,NA,NA,NA,NA,NA,FALSE,none
PPM002355,PGS000854,PSS001088,Severe Insulin-Resistant Diabetes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,European,Train: Multi excl. EUR,NA,NA,NA,NA,NA,NA,FALSE,none
PPM002356,PGS000854,PSS001085,Moderate Obesity-related Diabetes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,European,Train: Multi excl. EUR,NA,NA,NA,NA,NA,NA,FALSE,none
PPM002357,PGS000854,PSS001084,Moderate Age-Related Diabetes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,European,Train: Multi excl. EUR,NA,NA,NA,NA,NA,NA,FALSE,none
PPM002358,PGS000855,PSS001086,Severe Autoimmune Diabetes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,European,Train: Multi excl. EUR,NA,NA,NA,NA,NA,NA,FALSE,none
PPM002359,PGS000855,PSS001087,Severe Insulin-Deficient Diabetes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,European,Train: Multi excl. EUR,NA,NA,NA,NA,NA,NA,FALSE,none
PPM002360,PGS000855,PSS001088,Severe Insulin-Resistant Diabetes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,European,Train: Multi excl. EUR,NA,NA,NA,NA,NA,NA,FALSE,none
PPM002361,PGS000855,PSS001085,Moderate Obesity-related Diabetes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,European,Train: Multi excl. EUR,NA,NA,NA,NA,NA,NA,FALSE,none
PPM002362,PGS000855,PSS001084,Moderate Age-Related Diabetes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,European,Train: Multi excl. EUR,NA,NA,NA,NA,NA,NA,FALSE,none
PPM002363,PGS000856,PSS001086,Severe Autoimmune Diabetes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,European,Train: Multi excl. EUR,NA,NA,NA,NA,NA,NA,FALSE,none
PPM002364,PGS000856,PSS001087,Severe Insulin-Deficient Diabetes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,European,Train: Multi excl. EUR,NA,NA,NA,NA,NA,NA,FALSE,none
PPM002365,PGS000856,PSS001088,Severe Insulin-Resistant Diabetes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,European,Train: Multi excl. EUR,NA,NA,NA,NA,NA,NA,FALSE,none
PPM002366,PGS000856,PSS001085,Moderate Obesity-related Diabetes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,European,Train: Multi excl. EUR,NA,NA,NA,NA,NA,NA,FALSE,none
PPM002367,PGS000856,PSS001084,Moderate Age-Related Diabetes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,European,Train: Multi excl. EUR,NA,NA,NA,NA,NA,NA,FALSE,none
PPM002368,PGS000857,PSS001086,Severe Autoimmune Diabetes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,European,Train: Multi excl. EUR,NA,NA,NA,NA,NA,NA,FALSE,none
PPM002369,PGS000857,PSS001087,Severe Insulin-Deficient Diabetes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,European,Train: Multi excl. EUR,NA,NA,NA,NA,NA,NA,FALSE,none
PPM002370,PGS000857,PSS001088,Severe Insulin-Resistant Diabetes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,European,Train: Multi excl. EUR,NA,NA,NA,NA,NA,NA,FALSE,none
PPM002371,PGS000857,PSS001085,Moderate Obesity-related Diabetes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,European,Train: Multi excl. EUR,NA,NA,NA,NA,NA,NA,FALSE,none
PPM002372,PGS000857,PSS001084,Moderate Age-Related Diabetes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,European,Train: Multi excl. EUR,NA,NA,NA,NA,NA,NA,FALSE,none
PPM002373,PGS000858,PSS001086,Severe Autoimmune Diabetes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,European,Train: Multi excl. EUR,NA,NA,NA,NA,NA,NA,FALSE,none
PPM002374,PGS000858,PSS001087,Severe Insulin-Deficient Diabetes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,European,Train: Multi excl. EUR,NA,NA,NA,NA,NA,NA,FALSE,none
PPM002375,PGS000858,PSS001088,Severe Insulin-Resistant Diabetes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,European,Train: Multi excl. EUR,NA,NA,NA,NA,NA,NA,FALSE,none
PPM002376,PGS000858,PSS001085,Moderate Obesity-related Diabetes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,European,Train: Multi excl. EUR,NA,NA,NA,NA,NA,NA,FALSE,none
PPM002377,PGS000858,PSS001084,Moderate Age-Related Diabetes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,European,Train: Multi excl. EUR,NA,NA,NA,NA,NA,NA,FALSE,none
PPM002378,PGS000859,PSS001086,Severe Autoimmune Diabetes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,European,Train: Multi excl. EUR,NA,NA,NA,NA,NA,NA,FALSE,none
PPM002379,PGS000859,PSS001087,Severe Insulin-Deficient Diabetes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,European,Train: Multi excl. EUR,NA,NA,NA,NA,NA,NA,FALSE,none
PPM002380,PGS000859,PSS001088,Severe Insulin-Resistant Diabetes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,European,Train: Multi excl. EUR,NA,NA,NA,NA,NA,NA,FALSE,none
PPM002381,PGS000859,PSS001085,Moderate Obesity-related Diabetes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,European,Train: Multi excl. EUR,NA,NA,NA,NA,NA,NA,FALSE,none
PPM002382,PGS000859,PSS001084,Moderate Age-Related Diabetes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,European,Train: Multi excl. EUR,NA,NA,NA,NA,NA,NA,FALSE,none
PPM002383,PGS000860,PSS001086,Severe Autoimmune Diabetes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,European,Train: Multi excl. EUR,NA,NA,NA,NA,NA,NA,FALSE,none
PPM002384,PGS000860,PSS001087,Severe Insulin-Deficient Diabetes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,European,Train: Multi excl. EUR,NA,NA,NA,NA,NA,NA,FALSE,none
PPM002385,PGS000860,PSS001088,Severe Insulin-Resistant Diabetes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,European,Train: Multi excl. EUR,NA,NA,NA,NA,NA,NA,FALSE,none
PPM002386,PGS000860,PSS001085,Moderate Obesity-related Diabetes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,European,Train: Multi excl. EUR,NA,NA,NA,NA,NA,NA,FALSE,none
PPM002387,PGS000860,PSS001084,Moderate Age-Related Diabetes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,European,Train: Multi excl. EUR,NA,NA,NA,NA,NA,NA,FALSE,none
PPM002388,PGS000861,PSS001086,Severe Autoimmune Diabetes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,European,Train: Multi incl. EUR,NA,NA,NA,NA,NA,NA,FALSE,none
PPM002389,PGS000861,PSS001087,Severe Insulin-Deficient Diabetes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,European,Train: Multi incl. EUR,NA,NA,NA,NA,NA,NA,FALSE,none
PPM002390,PGS000861,PSS001088,Severe Insulin-Resistant Diabetes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,European,Train: Multi incl. EUR,NA,NA,NA,NA,NA,NA,FALSE,none
PPM002391,PGS000861,PSS001085,Moderate Obesity-related Diabetes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,European,Train: Multi incl. EUR,NA,NA,NA,NA,NA,NA,FALSE,none
PPM002392,PGS000861,PSS001084,Moderate Age-Related Diabetes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,European,Train: Multi incl. EUR,NA,NA,NA,NA,NA,NA,FALSE,none
PPM002393,PGS000862,PSS001086,Severe Autoimmune Diabetes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,European,Train: Multi incl. EUR,NA,NA,NA,NA,NA,NA,FALSE,none
PPM002394,PGS000862,PSS001087,Severe Insulin-Deficient Diabetes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,European,Train: Multi incl. EUR,NA,NA,NA,NA,NA,NA,FALSE,none
PPM002395,PGS000862,PSS001088,Severe Insulin-Resistant Diabetes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,European,Train: Multi incl. EUR,NA,NA,NA,NA,NA,NA,FALSE,none
PPM002396,PGS000862,PSS001085,Moderate Obesity-related Diabetes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,European,Train: Multi incl. EUR,NA,NA,NA,NA,NA,NA,FALSE,none
PPM002397,PGS000862,PSS001084,Moderate Age-Related Diabetes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,European,Train: Multi incl. EUR,NA,NA,NA,NA,NA,NA,FALSE,none
PPM002398,PGS000863,PSS001086,Severe Autoimmune Diabetes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,European,Train: Multi excl. EUR,NA,NA,NA,NA,NA,NA,FALSE,none
PPM002399,PGS000863,PSS001087,Severe Insulin-Deficient Diabetes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,European,Train: Multi excl. EUR,NA,NA,NA,NA,NA,NA,FALSE,none
PPM002400,PGS000863,PSS001088,Severe Insulin-Resistant Diabetes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,European,Train: Multi excl. EUR,NA,NA,NA,NA,NA,NA,FALSE,none
PPM002401,PGS000863,PSS001085,Moderate Obesity-related Diabetes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,European,Train: Multi excl. EUR,NA,NA,NA,NA,NA,NA,FALSE,none
PPM002402,PGS000863,PSS001084,Moderate Age-Related Diabetes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,European,Train: Multi excl. EUR,NA,NA,NA,NA,NA,NA,FALSE,none
PPM002403,PGS000864,PSS001086,Severe Autoimmune Diabetes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,European,Train: European-only,NA,NA,NA,NA,NA,NA,FALSE,none
PPM002404,PGS000864,PSS001087,Severe Insulin-Deficient Diabetes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,European,Train: European-only,NA,NA,NA,NA,NA,NA,FALSE,none
PPM002405,PGS000864,PSS001088,Severe Insulin-Resistant Diabetes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,European,Train: European-only,NA,NA,NA,NA,NA,NA,FALSE,none
PPM002406,PGS000864,PSS001085,Moderate Obesity-related Diabetes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,European,Train: European-only,NA,NA,NA,NA,NA,NA,FALSE,none
PPM002407,PGS000864,PSS001084,Moderate Age-Related Diabetes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,European,Train: European-only,NA,NA,NA,NA,NA,NA,FALSE,none
PPM002410,PGS000866,PSS001090,Alanine aminotransferase levels,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,European,Train: Multi incl. EUR,NA,NA,NA,NA,NA,NA,FALSE,none
PPM002411,PGS000867,PSS001091,Time to physician-diagnosed allergy in childhood,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,European,Train: European-only,NA,NA,NA,NA,NA,NA,FALSE,none
PPM002412,PGS000867,PSS001091,Time to physician-diagnosed allergy in childhood,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,European,Train: European-only,NA,NA,NA,NA,NA,NA,FALSE,none
PPM002418,PGS000872,PSS001096,Cirrhosis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,European,Train: Multi incl. EUR,NA,NA,NA,NA,NA,NA,FALSE,none
PPM002419,PGS000872,PSS001096,Hepatocellular carcinoma,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,European,Train: Multi incl. EUR,NA,NA,NA,NA,NA,NA,FALSE,none
PPM002420,PGS000872,PSS001096,Cirrhosis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,European,Train: Multi incl. EUR,NA,NA,NA,NA,NA,NA,FALSE,none
PPM002421,PGS000872,PSS001096,Hepatocellular carcinoma,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,European,Train: Multi incl. EUR,NA,NA,NA,NA,NA,NA,FALSE,none
