pgs_id,n_eval_rows,n_ancestries_display,n_ancestries_raw,efo_any,efo_label_any,train_bucket
PGS001783,1,1,1,MONDO_0005002,chronic obstructive pulmonary disease,Train: Multi incl. EUR
PGS001784,1,1,1,MONDO_0005350,abdominal aortic aneurysm,Train: Multi incl. EUR
PGS001785,1,1,1,MONDO_0005649,appendicitis,Train: Multi incl. EUR
PGS001786,1,1,1,EFO_0600086,appendectomy,Train: European-only
PGS001788,1,1,1,MONDO_0005002,chronic obstructive pulmonary disease,Train: Multi incl. EUR
PGS001789,1,1,1,MONDO_0005393,gout,Train: Multi incl. EUR
PGS001790,1,1,1,MONDO_0005252,heart failure,Train: Multi incl. EUR
PGS001791,1,1,1,EFO_0000768,idiopathic pulmonary fibrosis,Train: Multi incl. EUR
PGS001792,1,1,1,MONDO_0005041,glaucoma,Train: Multi incl. EUR
PGS001793,1,1,1,MONDO_0005098,stroke disorder,Train: Multi incl. EUR
PGS001794,1,1,1,MONDO_0015075,thyroid gland carcinoma,Train: Multi incl. EUR
PGS001795,1,1,1,MONDO_0005213,uterine carcinoma,Train: Multi incl. EUR
PGS001796,1,1,1,MONDO_0005399,venous thromboembolism,Train: Multi incl. EUR
PGS001797,1,1,1,MONDO_0005338,open-angle glaucoma,Train: Multi incl. EUR
PGS001798,1,1,1,MONDO_0005098,stroke disorder,Train: Multi incl. EUR
PGS001799,1,1,1,MONDO_0015075,thyroid gland carcinoma,Train: Multi incl. EUR
PGS002066,1,1,1,MONDO_0005101,ulcerative colitis,Train: European-only
PGS002252,1,1,1,MONDO_0005575,colorectal cancer,Train: Multi incl. EUR
PGS002256,1,1,1,MONDO_0005406,gestational diabetes,Train: East Asian-only
PGS002263,1,1,1,MONDO_0007886,uterine corpus leiomyoma,Train: Multi incl. EUR
PGS002266,1,1,1,EFO_0003959|HP_0000175,cleft lip|Cleft palate,Train: Multi incl. EUR
PGS002270,1,1,1,MONDO_0005138,lung carcinoma,Train: Multi incl. EUR
PGS002271,1,1,1,HP_0001634,Mitral valve prolapse,Train: European-only
PGS002281,1,1,1,MONDO_0009693,plasma cell myeloma,Train: European-only
PGS002286,1,1,1,EFO_0004574,total cholesterol measurement,Train: Multi excl. EUR
PGS002291,1,1,1,MONDO_0005375,nasopharyngeal neoplasm,Train: Multi excl. EUR
PGS002292,1,1,1,MONDO_0015486,keratoconus,Train: European-only
PGS002294,1,1,1,MONDO_0004989,breast carcinoma,Train: Multi incl. EUR
PGS002298,1,1,1,MONDO_0019086,carcinoma of esophagus,Train: European-only
PGS002299,1,1,1,MONDO_0001056,gastric cancer,Train: European-only
PGS002300,1,1,1,MONDO_0011962,endometrial cancer,Train: European-only
PGS002301,1,1,1,MONDO_0005105,melanoma,Train: European-only
PGS002302,1,1,1,MONDO_0021042,glioma,Train: European-only
PGS002303,1,1,1,MONDO_0018905,diffuse large B-cell lymphoma,Train: European-only
PGS002304,1,1,1,MONDO_0018906,follicular lymphoma,Train: European-only
PGS002305,1,1,1,MONDO_0005402,lymphoid leukemia,Train: European-only
PGS002306,1,1,1,MONDO_0009693,plasma cell myeloma,Train: European-only
PGS002735,1,1,1,MONDO_0002447,endometrial carcinoma,Train: Multi incl. EUR
PGS002736,1,1,1,MONDO_0002447,endometrial carcinoma,Train: Multi incl. EUR
PGS002737,1,1,1,MONDO_0002447,endometrial carcinoma,Train: Multi incl. EUR
PGS002741,1,1,1,MONDO_0005338,open-angle glaucoma,Train: Multi incl. EUR
PGS002773,1,1,1,MONDO_0004981,atrial fibrillation,Train: Multi incl. EUR
PGS002774,1,1,1,MONDO_0004981,atrial fibrillation,Train: Multi incl. EUR
PGS002775,1,1,1,MONDO_0005010,coronary artery disorder,Train: Multi incl. EUR
PGS002776,1,1,1,MONDO_0005010,coronary artery disorder,Train: Multi incl. EUR
PGS002777,1,1,1,MONDO_0005044,hypertensive disorder,Train: European-only
PGS002778,1,1,1,MONDO_0005044,hypertensive disorder,Train: European-only
PGS002814,1,1,1,MONDO_0004981,atrial fibrillation,Train: Multi excl. EUR
PGS002909,1,1,1,EFO_0004329,alcohol drinking,Train: European-only
PGS002910,1,1,1,EFO_0004329,alcohol drinking,Train: European-only
PGS002911,1,1,1,EFO_0004329,alcohol drinking,Train: European-only
PGS002912,1,1,1,EFO_0004329,alcohol drinking,Train: European-only
PGS002913,1,1,1,EFO_0004329,alcohol drinking,Train: European-only
PGS002994,1,1,1,MONDO_0005044,hypertensive disorder,Train: European-only
PGS002995,1,1,1,MONDO_0005044,hypertensive disorder,Train: European-only
PGS002996,1,1,1,MONDO_0005044,hypertensive disorder,Train: European-only
PGS002997,1,1,1,MONDO_0005044,hypertensive disorder,Train: European-only
PGS002998,1,1,1,MONDO_0005044,hypertensive disorder,Train: European-only
PGS002999,1,1,1,MONDO_0005044,hypertensive disorder,Train: European-only
PGS003000,1,1,1,MONDO_0005044,hypertensive disorder,Train: European-only
PGS003001,1,1,1,MONDO_0005044,hypertensive disorder,Train: European-only
PGS003002,1,1,1,MONDO_0005044,hypertensive disorder,Train: European-only
PGS003003,1,1,1,MONDO_0005044,hypertensive disorder,Train: European-only
PGS003004,1,1,1,MONDO_0005044,hypertensive disorder,Train: European-only
PGS003005,1,1,1,MONDO_0005044,hypertensive disorder,Train: European-only
PGS003006,1,1,1,MONDO_0005044,hypertensive disorder,Train: European-only
PGS003007,1,1,1,MONDO_0005044,hypertensive disorder,Train: European-only
PGS003008,1,1,1,MONDO_0005044,hypertensive disorder,Train: European-only
PGS003009,1,1,1,MONDO_0005044,hypertensive disorder,Train: European-only
PGS003010,1,1,1,MONDO_0005044,hypertensive disorder,Train: European-only
PGS003011,1,1,1,MONDO_0005044,hypertensive disorder,Train: European-only
PGS003012,1,1,1,MONDO_0005044,hypertensive disorder,Train: European-only
PGS003013,1,1,1,MONDO_0005044,hypertensive disorder,Train: European-only
PGS003014,1,1,1,MONDO_0005044,hypertensive disorder,Train: European-only
PGS003015,1,1,1,MONDO_0005044,hypertensive disorder,Train: European-only
PGS003016,1,1,1,MONDO_0005044,hypertensive disorder,Train: European-only
PGS003017,1,1,1,MONDO_0005044,hypertensive disorder,Train: European-only
PGS003018,1,1,1,MONDO_0005044,hypertensive disorder,Train: European-only
PGS003019,1,1,1,MONDO_0005044,hypertensive disorder,Train: European-only
PGS003020,1,1,1,MONDO_0005044,hypertensive disorder,Train: European-only
PGS003021,1,1,1,MONDO_0005044,hypertensive disorder,Train: European-only
PGS003022,1,1,1,MONDO_0005044,hypertensive disorder,Train: European-only
PGS003023,1,1,1,MONDO_0005044,hypertensive disorder,Train: European-only
PGS003024,1,1,1,MONDO_0005044,hypertensive disorder,Train: European-only
PGS003025,1,1,1,MONDO_0005044,hypertensive disorder,Train: European-only
PGS003026,1,1,1,MONDO_0005044,hypertensive disorder,Train: European-only
PGS003027,1,1,1,MONDO_0005044,hypertensive disorder,Train: European-only
PGS003028,1,1,1,MONDO_0005044,hypertensive disorder,Train: European-only
PGS003044,1,1,1,EFO_0006527,smoking status measurement,Train: European-only
PGS003045,1,1,1,EFO_0006527,smoking status measurement,Train: European-only
PGS003046,1,1,1,EFO_0006527,smoking status measurement,Train: European-only
PGS003047,1,1,1,EFO_0006527,smoking status measurement,Train: European-only
PGS003048,1,1,1,EFO_0006527,smoking status measurement,Train: European-only
PGS003049,1,1,1,EFO_0006527,smoking status measurement,Train: European-only
PGS003050,1,1,1,EFO_0006527,smoking status measurement,Train: European-only
PGS003051,1,1,1,EFO_0006527,smoking status measurement,Train: European-only
PGS003052,1,1,1,EFO_0006527,smoking status measurement,Train: European-only
PGS003053,1,1,1,EFO_0006527,smoking status measurement,Train: European-only
PGS003054,1,1,1,EFO_0006527,smoking status measurement,Train: European-only
PGS003055,1,1,1,EFO_0006527,smoking status measurement,Train: European-only
PGS003056,1,1,1,EFO_0006527,smoking status measurement,Train: European-only
PGS003057,1,1,1,EFO_0006527,smoking status measurement,Train: European-only
PGS003058,1,1,1,EFO_0006527,smoking status measurement,Train: European-only
PGS003059,1,1,1,EFO_0006527,smoking status measurement,Train: European-only
PGS003060,1,1,1,EFO_0006527,smoking status measurement,Train: European-only
PGS003061,1,1,1,EFO_0006527,smoking status measurement,Train: European-only
PGS003062,1,1,1,EFO_0006527,smoking status measurement,Train: European-only
PGS003063,1,1,1,EFO_0006527,smoking status measurement,Train: European-only
PGS003064,1,1,1,EFO_0006527,smoking status measurement,Train: European-only
PGS003065,1,1,1,EFO_0006527,smoking status measurement,Train: European-only
PGS003066,1,1,1,EFO_0006527,smoking status measurement,Train: European-only
PGS003067,1,1,1,EFO_0006527,smoking status measurement,Train: European-only
PGS003068,1,1,1,EFO_0006527,smoking status measurement,Train: European-only
PGS003097,1,1,1,MONDO_0005148,type 2 diabetes mellitus,Train: European-only
PGS003098,1,1,1,MONDO_0005148,type 2 diabetes mellitus,Train: European-only
PGS003107,1,1,1,MONDO_0005148,type 2 diabetes mellitus,Train: European-only
PGS003112,1,1,1,MONDO_0005148,type 2 diabetes mellitus,Train: European-only
PGS003122,1,1,1,MONDO_0005148,type 2 diabetes mellitus,Train: European-only
PGS003124,1,1,1,EFO_0004340,body mass index,Train: European-only
PGS003125,1,1,1,EFO_0004340,body mass index,Train: European-only
PGS003126,1,1,1,EFO_0004340,body mass index,Train: European-only
PGS003127,1,1,1,EFO_0004340,body mass index,Train: European-only
PGS003128,1,1,1,EFO_0004340,body mass index,Train: European-only
PGS003129,1,1,1,EFO_0004340,body mass index,Train: European-only
PGS003130,1,1,1,EFO_0004340,body mass index,Train: European-only
PGS003131,1,1,1,EFO_0004340,body mass index,Train: European-only
PGS003132,1,1,1,EFO_0004340,body mass index,Train: European-only
PGS003133,1,1,1,EFO_0004340,body mass index,Train: European-only
PGS003204,1,1,1,MONDO_0005296,sleep apnea syndrome,Train: European-only
PGS003205,1,1,1,MONDO_0005296,sleep apnea syndrome,Train: European-only
PGS003206,1,1,1,MONDO_0005296,sleep apnea syndrome,Train: European-only
PGS003207,1,1,1,MONDO_0005296,sleep apnea syndrome,Train: European-only
PGS003208,1,1,1,MONDO_0005296,sleep apnea syndrome,Train: European-only
PGS003209,1,1,1,MONDO_0005296,sleep apnea syndrome,Train: European-only
PGS003210,1,1,1,MONDO_0005296,sleep apnea syndrome,Train: European-only
PGS003211,1,1,1,MONDO_0005296,sleep apnea syndrome,Train: European-only
PGS003212,1,1,1,MONDO_0005296,sleep apnea syndrome,Train: European-only
PGS003213,1,1,1,MONDO_0005296,sleep apnea syndrome,Train: European-only
PGS003214,1,1,1,MONDO_0005296,sleep apnea syndrome,Train: European-only
PGS003215,1,1,1,MONDO_0005296,sleep apnea syndrome,Train: European-only
PGS003216,1,1,1,MONDO_0005296,sleep apnea syndrome,Train: European-only
PGS003217,1,1,1,MONDO_0005296,sleep apnea syndrome,Train: European-only
PGS003218,1,1,1,MONDO_0005296,sleep apnea syndrome,Train: European-only
PGS003319,1,1,1,MONDO_0013600,insomnia,Train: European-only
PGS003320,1,1,1,MONDO_0013600,insomnia,Train: European-only
PGS003321,1,1,1,MONDO_0013600,insomnia,Train: European-only
PGS003322,1,1,1,MONDO_0013600,insomnia,Train: European-only
PGS003323,1,1,1,MONDO_0013600,insomnia,Train: European-only
PGS003324,1,1,1,MONDO_0013600,insomnia,Train: European-only
PGS003325,1,1,1,MONDO_0013600,insomnia,Train: European-only
PGS003326,1,1,1,MONDO_0013600,insomnia,Train: European-only
PGS003327,1,1,1,MONDO_0013600,insomnia,Train: European-only
PGS003328,1,1,1,MONDO_0013600,insomnia,Train: European-only
PGS003354,1,1,1,MONDO_0005377,nephrotic syndrome,Train: European-only
PGS003380,1,1,1,MONDO_0004989,breast carcinoma,Train: European-only
PGS003381,1,1,1,MONDO_0002447,endometrial carcinoma,Train: European-only
PGS003382,1,1,1,MONDO_0005012,cutaneous melanoma,Train: European-only
PGS003383,1,1,1,MONDO_0005082,prostate adenocarcinoma,Train: European-only
PGS003384,1,1,1,MONDO_0018177,glioblastoma,Train: Multi excl. EUR
PGS003385,1,1,1,EFO_1001516,ovarian serous carcinoma,Train: European-only
PGS003386,1,1,1,MONDO_0024331,colorectal carcinoma,Train: Multi incl. EUR
PGS003387,1,1,1,MONDO_0005028|MONDO_0013662,esophageal adenocarcinoma|Barrett esophagus,Train: European-only
PGS003388,1,1,1,MONDO_0005028,esophageal adenocarcinoma,Train: European-only
PGS003389,1,1,1,MONDO_0005131,cervical carcinoma,Train: European-only
PGS003390,1,1,1,MONDO_0010150,head and neck squamous cell carcinoma,Train: Multi excl. EUR
PGS003391,1,1,1,MONDO_0005138,lung carcinoma,Train: European-only
PGS003392,1,1,1,MONDO_0005097,squamous cell lung carcinoma,Train: European-only
PGS003393,1,1,1,MONDO_0005061,lung adenocarcinoma,Train: European-only
PGS003396,1,1,1,MONDO_0004989,breast carcinoma,Train: East Asian-only
PGS003397,1,1,1,MONDO_0004989,breast carcinoma,Train: East Asian-only
PGS003398,1,1,1,MONDO_0004989,breast carcinoma,Train: European-only
PGS003399,1,1,1,MONDO_0004989,breast carcinoma,Train: European-only
PGS003402,1,1,1,MONDO_0005148,type 2 diabetes mellitus,Train: Multi incl. EUR
PGS003403,1,1,1,EFO_0004611,low density lipoprotein cholesterol measurement,Train: European-only
PGS003404,1,1,1,EFO_0004611,low density lipoprotein cholesterol measurement,Train: European-only
PGS003405,1,1,1,EFO_0004611,low density lipoprotein cholesterol measurement,Train: European-only
PGS003420,1,1,1,MONDO_0005306,ankylosing spondylitis,Train: East Asian-only
PGS003421,1,1,1,MONDO_0005306,ankylosing spondylitis,Train: East Asian-only
PGS003422,1,1,1,MONDO_0005306,ankylosing spondylitis,Train: East Asian-only
PGS003423,1,1,1,MONDO_0005306,ankylosing spondylitis,Train: East Asian-only
PGS003424,1,1,1,MONDO_0005306,ankylosing spondylitis,Train: East Asian-only
PGS003429,1,1,1,MONDO_0005350,abdominal aortic aneurysm,Train: Multi incl. EUR
PGS003430,1,1,1,MONDO_0005105,melanoma,Train: European-only
PGS003437,1,1,1,MONDO_0015075,thyroid gland carcinoma,Train: Multi incl. EUR
PGS003439,1,1,1,MONDO_0005575,colorectal cancer,Train: Multi incl. EUR
PGS003458,1,1,1,MONDO_0005271,allergic disease,Train: European-only
PGS003459,1,1,1,MONDO_0004980|MONDO_0005271,atopic eczema|allergic disease,Train: European-only
PGS003486,1,1,1,MONDO_0004980,atopic eczema,Train: European-only
PGS003750,1,1,1,MONDO_0005147,type 1 diabetes mellitus,Train: European-only
PGS003755,1,1,1,MONDO_0007915,systemic lupus erythematosus,Train: East Asian-only
PGS003861,1,1,1,MONDO_0005279,pulmonary embolism,Train: East Asian-only
PGS003866,1,1,1,MONDO_0005010,coronary artery disorder,Train: Multi excl. EUR
PGS003868,1,1,1,MONDO_0004994,cardiomyopathy,Train: Multi incl. EUR
PGS003979,1,1,1,MONDO_0024331,colorectal carcinoma,Train: European-only
PGS004166,1,1,1,MONDO_0004989,breast carcinoma,Train: European-only
PGS004167,1,1,1,MONDO_0004989,breast carcinoma,Train: European-only
PGS004168,1,1,1,MONDO_0004989,breast carcinoma,Train: European-only
PGS004169,1,1,1,MONDO_0004989,breast carcinoma,Train: European-only
PGS004170,1,1,1,MONDO_0004989,breast carcinoma,Train: European-only
PGS004171,1,1,1,MONDO_0005147,type 1 diabetes mellitus,Train: European-only
PGS004172,1,1,1,MONDO_0005147,type 1 diabetes mellitus,Train: European-only
PGS004173,1,1,1,MONDO_0005147,type 1 diabetes mellitus,Train: European-only
PGS004174,1,1,1,MONDO_0005147,type 1 diabetes mellitus,Train: European-only
PGS004175,1,1,1,MONDO_0005147,type 1 diabetes mellitus,Train: European-only
PGS004176,1,1,1,MONDO_0004979,asthma,Train: European-only
PGS004186,1,1,1,MONDO_0004981,atrial fibrillation,Train: European-only
PGS004187,1,1,1,MONDO_0004981,atrial fibrillation,Train: European-only
PGS004188,1,1,1,MONDO_0004981,atrial fibrillation,Train: European-only
PGS004189,1,1,1,MONDO_0004981,atrial fibrillation,Train: European-only
PGS004190,1,1,1,MONDO_0004981,atrial fibrillation,Train: European-only
PGS004191,1,1,1,MONDO_0005044,hypertensive disorder,Train: European-only
PGS004192,1,1,1,MONDO_0005044,hypertensive disorder,Train: European-only
PGS004193,1,1,1,MONDO_0005044,hypertensive disorder,Train: European-only
PGS004194,1,1,1,MONDO_0005044,hypertensive disorder,Train: European-only
PGS004195,1,1,1,MONDO_0005044,hypertensive disorder,Train: European-only
PGS004196,1,1,1,MONDO_0005010,coronary artery disorder,Train: European-only
PGS004197,1,1,1,MONDO_0005010,coronary artery disorder,Train: European-only
PGS004198,1,1,1,MONDO_0005010,coronary artery disorder,Train: European-only
PGS004199,1,1,1,MONDO_0005010,coronary artery disorder,Train: European-only
PGS004237,1,1,1,MONDO_0005010,coronary artery disorder,Train: Multi incl. EUR
PGS004238,1,1,1,MONDO_0004995,cardiovascular disorder,Train: East Asian-only
PGS004255,1,1,1,MONDO_0008383,rheumatoid arthritis,Train: European-only
PGS004256,1,1,1,MONDO_0008383,rheumatoid arthritis,Train: European-only
PGS004257,1,1,1,MONDO_0008383,rheumatoid arthritis,Train: European-only
PGS004258,1,1,1,MONDO_0008383,rheumatoid arthritis,Train: European-only
PGS004259,1,1,1,MONDO_0008383,rheumatoid arthritis,Train: European-only
PGS004260,1,1,1,MONDO_0005083,psoriasis,Train: European-only
PGS004261,1,1,1,MONDO_0005083,psoriasis,Train: European-only
PGS004262,1,1,1,MONDO_0005083,psoriasis,Train: European-only
PGS004263,1,1,1,MONDO_0005083,psoriasis,Train: European-only
PGS004264,1,1,1,MONDO_0005083,psoriasis,Train: European-only
PGS004265,1,1,1,MONDO_0005393,gout,Train: European-only
PGS004266,1,1,1,MONDO_0005393,gout,Train: European-only
PGS004267,1,1,1,MONDO_0005393,gout,Train: European-only
PGS004268,1,1,1,MONDO_0005393,gout,Train: European-only
PGS004269,1,1,1,MONDO_0005393,gout,Train: European-only
PGS004270,1,1,1,MONDO_0005265,inflammatory bowel disease,Train: European-only
PGS004271,1,1,1,MONDO_0005265,inflammatory bowel disease,Train: European-only
PGS004272,1,1,1,MONDO_0005265,inflammatory bowel disease,Train: European-only
PGS004273,1,1,1,MONDO_0005265,inflammatory bowel disease,Train: European-only
PGS004274,1,1,1,MONDO_0005265,inflammatory bowel disease,Train: European-only
PGS004275,1,1,1,MONDO_0004979,asthma,Train: European-only
PGS004276,1,1,1,MONDO_0004979,asthma,Train: European-only
PGS004277,1,1,1,MONDO_0004979,asthma,Train: European-only
PGS004278,1,1,1,MONDO_0004979,asthma,Train: European-only
PGS004279,1,1,1,MONDO_0004979,asthma,Train: European-only
PGS004280,1,1,1,MONDO_0001627,dementia,Train: European-only
PGS004281,1,1,1,MONDO_0001627,dementia,Train: European-only
PGS004282,1,1,1,MONDO_0001627,dementia,Train: European-only
PGS004283,1,1,1,MONDO_0001627,dementia,Train: European-only
PGS004284,1,1,1,MONDO_0001627,dementia,Train: European-only
PGS004285,1,1,1,MONDO_0004975,Alzheimer disease,Train: European-only
PGS004286,1,1,1,MONDO_0004975,Alzheimer disease,Train: European-only
PGS004287,1,1,1,MONDO_0004975,Alzheimer disease,Train: European-only
PGS004288,1,1,1,MONDO_0004975,Alzheimer disease,Train: European-only
PGS004289,1,1,1,MONDO_0004975,Alzheimer disease,Train: European-only
PGS004290,1,1,1,MONDO_0004981,atrial fibrillation,Train: European-only
PGS004291,1,1,1,MONDO_0004981,atrial fibrillation,Train: European-only
PGS004292,1,1,1,MONDO_0004981,atrial fibrillation,Train: European-only
PGS004293,1,1,1,MONDO_0004981,atrial fibrillation,Train: European-only
PGS004294,1,1,1,MONDO_0004981,atrial fibrillation,Train: European-only
PGS004295,1,1,1,MONDO_0004989,breast carcinoma,Train: European-only
PGS004296,1,1,1,MONDO_0004989,breast carcinoma,Train: European-only
PGS004297,1,1,1,MONDO_0004989,breast carcinoma,Train: European-only
PGS004298,1,1,1,MONDO_0004989,breast carcinoma,Train: European-only
PGS004299,1,1,1,MONDO_0004989,breast carcinoma,Train: European-only
